Learned-Helplesness-Experiment 	(TriplePlatform)  from  18.07.2018 15:22:00
	
software version: 	DoublePlatform_1.3 04-Jun-2014
	
Setup of Experiment: 	
	
Platform 1:	
ExpType:	Te	Te	M	M	Te	Te	M	M	Te	Te	
	
heated side:	right	right	right	right	right	right	right	right	right	right	
	
PIs:	 n. def.	 n. def.	-0.9983333	-1	 n. def.	 n. def.	-0.9191667	-1	 n. def.	 n. def.	
	
Platform 2:	
ExpType:	Te	Te	M_S	M_S	Te	Te	M_S	M_S	Te	Te	
	
heated side:	right	right	right	right	right	right	right	right	right	right	
	
PIs:	 n. def.	 n. def.	 1	 1	 n. def.	 n. def.	 1	 1	 n. def.	 n. def.	
	
Platform 3:	
ExpType:	Te	Te	M_S	M_S	Te	Te	M_S	M_S	Te	Te	
	
heated side:	right	right	right	right	right	right	right	right	right	right	
	
PIs:	 n. def.	 n. def.	-1	-0.8483334	 n. def.	 n. def.	-0.63	 0.6875	 n. def.	 n. def.	
	
duration [s]:	 120	 120	 120	 120	 120	 120	 120	 120	 120	 120	
	
total number of data points = 		 24001
sampling frequency [Hz] = 		 20
Hysteresis = 		 0
	
Comment: 	
------------------------------------	------------------------------------
	
 0	 0	 0	 0	 0
 1	 42	 3.320313	-0.4931641	-1.196289
 2	 92	 3.325195	-0.5078125	-1.123047
 3	 142	 3.339844	-0.4882813	-1.113281
 4	 192	 3.339844	-0.5078125	-1.274414
 5	 252	 3.349609	-0.5029297	-1.323242
 6	 302	 3.354492	-0.4980469	-1.44043
 7	 342	 3.354492	-0.4980469	-1.254883
 8	 412	 3.359375	-0.4931641	-1.21582
 9	 452	 3.359375	-0.4980469	-1.279297
 10	 502	 3.359375	-0.4980469	-1.337891
 11	 562	 3.364258	-0.5029297	-1.274414
 12	 612	 3.359375	-0.4882813	-1.259766
 13	 662	 3.364258	-0.5078125	-1.206055
 14	 722	 3.369141	-0.5029297	-1.196289
 15	 772	 3.364258	-0.5029297	-1.166992
 16	 822	 3.364258	-0.4882813	-1.274414
 17	 872	 3.364258	-0.5029297	-1.425781
 18	 922	 3.364258	-0.4833984	-1.25
 19	 972	 3.364258	-0.4882813	-1.342773
 20	 1032	 3.369141	-0.5029297	-1.289063
 21	 1082	 3.354492	-0.5029297	-1.37207
 22	 1122	 3.344727	-0.4980469	-1.37207
 23	 1192	 3.334961	-0.5078125	-1.240234
 24	 1232	 3.325195	-0.4980469	-1.235352
 25	 1282	 3.320313	-0.5078125	-1.210938
 26	 1342	 3.300781	-0.5078125	-1.303711
 27	 1392	 3.305664	-0.4833984	-1.347656
 28	 1442	 3.300781	-0.4980469	-1.435547
 29	 1502	 3.305664	-0.4736328	-1.416016
 30	 1552	 3.310547	-0.5029297	-1.298828
 31	 1592	 3.300781	-0.5078125	-1.337891
 32	 1652	 3.291016	-0.5029297	-1.293945
 33	 1702	 3.295898	-0.4980469	-1.352539
 34	 1752	 3.300781	-0.4882813	-1.323242
 35	 1812	 3.305664	-0.4833984	-1.264648
 36	 1862	 3.300781	-0.4931641	-1.259766
 37	 1902	 3.31543	-0.4931641	-1.303711
 38	 1972	 3.305664	-0.4980469	-1.367188
 39	 2012	 3.300781	-0.5078125	-1.401367
 40	 2062	 3.295898	-0.4882813	-1.333008
 41	 2122	 3.295898	-0.4882813	-1.347656
 42	 2172	 3.286133	-0.4931641	-1.381836
 43	 2222	 3.271484	-0.5029297	-1.337891
 44	 2282	 3.28125	-0.5029297	-1.274414
 45	 2332	 3.276367	-0.4882813	-1.318359
 46	 2377	 3.251953	-0.5078125	-1.347656
 47	 2432	 3.24707	-0.5078125	-1.352539
 48	 2492	 3.227539	-0.5029297	-1.357422
 49	 2532	 3.222656	-0.5029297	-1.367188
 50	 2592	 3.203125	-0.5078125	-1.352539
 51	 2642	 3.193359	-0.4980469	-1.357422
 52	 2682	 3.173828	-0.5078125	-1.337891
 53	 2752	 3.115234	-0.4931641	-1.313477
 54	 2792	 3.115234	-0.4931641	-1.279297
 55	 2842	 3.178711	-0.4980469	-1.235352
 56	 2902	 3.188477	-0.4882813	-1.235352
 57	 2952	 3.173828	-0.4931641	-1.225586
 58	 3002	 3.198242	-0.4931641	-1.186523
 59	 3062	 3.203125	-0.5029297	-1.137695
 60	 3112	 3.203125	-0.4931641	-1.12793
 61	 3153	 3.208008	-0.4882813	-1.137695
 62	 3212	 3.198242	-0.4882813	-1.137695
 63	 3272	 3.203125	-0.4785156	-1.074219
 64	 3312	 3.168945	-0.4882813	-1.079102
 65	 3372	 3.164063	-0.5029297	-1.040039
