Learned-Helplesness-Experiment 	(TriplePlatform)  from  09.07.2018 15:47:24
	
software version: 	DoublePlatform_1.3 04-Jun-2014
	
Setup of Experiment: 	
	
Platform 1:	
ExpType:	Te	Te	M	M	Te	Te	M	M	Te	Te	
	
heated side:	left	left	left	left	left	left	left	left	left	left	
	
PIs:	 n. def.	 n. def.	-0.5633333	 0.045	 n. def.	 n. def.	-0.07666667	-1	 n. def.	 n. def.	
	
Platform 2:	
ExpType:	Te	Te	M_S	M_S	Te	Te	M_S	M_S	Te	Te	
	
heated side:	left	left	left	left	left	left	left	left	left	left	
	
PIs:	 n. def.	 n. def.	-0.325	-0.985	 n. def.	 n. def.	-0.995	-0.9783334	 n. def.	 n. def.	
	
Platform 3:	
ExpType:	Te	Te	M_S	M_S	Te	Te	M_S	M_S	Te	Te	
	
heated side:	left	left	left	left	left	left	left	left	left	left	
	
PIs:	 n. def.	 n. def.	 0.7483333	 0.4475	 n. def.	 n. def.	 0.2491667	 0.8941666	 n. def.	 n. def.	
	
duration [s]:	 120	 120	 120	 120	 120	 120	 120	 120	 120	 120	
	
total number of data points = 		 24001
sampling frequency [Hz] = 		 20
Hysteresis = 		 0
	
Comment: 	
------------------------------------	------------------------------------
	
 0	 0	 0	 0	 0
 1	 44	-0.8447266	-0.6933594	 0.6640625
 2	 104	-0.4589844	-0.6494141	 0.6738281
 3	 154	-0.6445313	-0.6152344	 0.6835938
 4	 204	-0.8300781	-0.6054688	 0.6738281
 5	 264	-1.254883	-0.5419922	 0.6689453
 6	 314	-0.4345703	-0.5126953	 0.6591797
 7	 354	-0.7666016	-0.5078125	 0.6640625
 8	 414	-1.035156	-0.5517578	 0.6542969
 9	 464	-0.8789063	-0.5029297	 0.6591797
 10	 524	-1.09375	-0.46875	 0.6591797
 11	 574	-1.430664	-0.4589844	 0.6640625
 12	 624	-1.37207	-0.4296875	 0.6689453
 13	 674	-1.396484	-0.4199219	 0.6591797
 14	 734	-1.625977	-0.4003906	 0.6591797
 15	 774	-1.367188	-0.390625	 0.6542969
 16	 824	-1.352539	-0.390625	 0.6494141
 17	 884	-1.108398	-0.3710938	 0.6494141
 18	 934	-1.411133	-0.3662109	 0.6445313
 19	 984	-1.5625	-0.3662109	 0.6542969
 20	 1044	-1.567383	-0.3564453	 0.6494141
 21	 1094	-1.459961	-0.3515625	 0.6445313
 22	 1134	-1.606445	-0.3417969	 0.6494141
 23	 1194	-1.577148	-0.3466797	 0.6347656
 24	 1244	-1.567383	-0.3320313	 0.6396484
 25	 1304	-1.459961	-0.3320313	 0.625
 26	 1354	-1.660156	-0.3320313	 0.6445313
 27	 1404	-1.606445	-0.3222656	 0.6347656
 28	 1454	-1.762695	-0.3222656	 0.6445313
 29	 1514	-1.259766	-0.3125	 0.6445313
 30	 1554	-1.225586	-0.3125	 0.6445313
 31	 1604	-1.142578	-0.3125	 0.6396484
 32	 1664	-0.9716797	-0.3076172	 0.6396484
 33	 1714	-1.191406	-0.3076172	 0.6347656
 34	 1764	-1.342773	-0.2929688	 0.6298828
 35	 1824	-1.655273	-0.2978516	 0.6347656
 36	 1874	-1.708984	-0.2880859	 0.6396484
 37	 1914	-1.542969	-0.2832031	 0.6445313
 38	 1974	-1.542969	-0.2685547	 0.6396484
 39	 2024	-1.450195	-0.2685547	 0.6347656
 40	 2074	-1.240234	-0.2636719	 0.6298828
 41	 2134	-1.645508	-0.2539063	 0.6298828
 42	 2184	-1.669922	-0.2490234	 0.625
 43	 2234	-1.533203	-0.2441406	 0.625
 44	 2294	-1.40625	-0.2441406	 0.6298828
 45	 2334	-1.469727	-0.2490234	 0.6445313
 46	 2384	-1.572266	-0.2392578	 0.6445313
 47	 2444	-1.489258	-0.234375	 0.6396484
 48	 2494	-1.59668	-0.234375	 0.6347656
 49	 2544	-1.5625	-0.2294922	 0.6298828
 50	 2604	-0.5957031	-0.234375	 0.625
 51	 2654	-0.6054688	-0.234375	 0.625
 52	 2694	-0.6152344	-0.234375	 0.6201172
 53	 2754	 1.05957	-0.2294922	 0.6347656
 54	 2804	 0.3125	-0.2246094	 0.625
 55	 2864	 0.5712891	-0.2197266	 0.625
 56	 2924	 0.6298828	-0.2246094	 0.6152344
 57	 2964	 0.6835938	-0.2246094	 0.6201172
 58	 3014	 0.3564453	-0.2148438	 0.6201172
 59	 3074	 1.28418	-0.2099609	 0.6152344
 60	 3114	 1.020508	-0.2001953	 0.6201172
 61	 3164	 1.357422	-0.2050781	 0.6201172
 62	 3224	 1.098633	-0.2001953	 0.6201172
 63	 3274	 1.933594	-0.2050781	 0.625
