Learned-Helplesness-Experiment 	(TriplePlatform)  from  03.07.2018 14:11:39
	
software version: 	DoublePlatform_1.3 04-Jun-2014
	
Setup of Experiment: 	
	
Platform 1:	
ExpType:	Te	Te	M	M	Te	Te	M	M	Te	Te	
	
heated side:	left	left	left	left	left	left	left	left	left	right	
	
PIs:	 n. def.	 n. def.	-0.8116667	-0.7641667	 n. def.	 n. def.	-0.3766667	-0.3308333	 n. def.	 n. def.	
	
Platform 2:	
ExpType:	Te	Te	M_S	M_S	Te	Te	M_S	M_S	Te	Te	
	
heated side:	left	left	left	left	left	left	left	left	left	left	
	
PIs:	 n. def.	 n. def.	-0.9916667	-1	 n. def.	 n. def.	 0.6566667	-0.22	 n. def.	 n. def.	
	
Platform 3:	
ExpType:	Te	Te	M_S	M_S	Te	Te	M_S	M_S	Te	Te	
	
heated side:	left	left	left	left	left	left	left	left	left	left	
	
PIs:	 n. def.	 n. def.	 0.5608333	-0.58	 n. def.	 n. def.	 0.8416666	 0.8066667	 n. def.	 n. def.	
	
duration [s]:	 120	 120	 120	 120	 120	 120	 120	 120	 120	 120	
	
total number of data points = 		 24001
sampling frequency [Hz] = 		 20
Hysteresis = 		 0
	
Comment: 	
------------------------------------	------------------------------------
	
 0	 0	 0	 0	 0
 1	 37	-1.137695	-2.294922	-0.6689453
 2	 97	-1.123047	-2.504883	-0.7910156
 3	 147	-0.9960938	-2.543945	-0.4638672
 4	 197	-1.010742	-2.397461	-0.7373047
 5	 257	-1.030273	-2.114258	-0.6103516
 6	 307	-1.118164	-2.270508	-0.9179688
 7	 357	-1.333008	-2.270508	-1.103516
 8	 417	-1.625977	-2.290039	-1.381836
 9	 457	-1.40625	-2.324219	-1.367188
 10	 507	-1.411133	-2.202148	-1.533203
 11	 567	 0.3369141	-1.90918	-1.499023
 12	 617	 0.8789063	-2.036133	-1.635742
 13	 657	 1.259766	-2.250977	-1.621094
 14	 727	 1.518555	-2.363281	-1.757813
 15	 777	 1.635742	-2.412109	-1.738281
 16	 817	 1.68457	-2.382813	-1.59668
 17	 877	 1.801758	-2.524414	-1.552734
 18	 937	 1.90918	-2.583008	-1.577148
 19	 987	 1.826172	-2.583008	-2.236328
 20	 1037	 1.586914	-2.583008	-1.987305
 21	 1087	 1.572266	-2.612305	-2.216797
 22	 1137	 1.723633	-2.5	-2.37793
 23	 1197	 1.894531	-2.514648	-2.382813
 24	 1237	 1.865234	-2.451172	-2.436523
 25	 1287	 1.987305	-2.412109	-2.397461
 26	 1347	 1.948242	-2.338867	-2.436523
 27	 1397	 2.119141	-1.918945	-2.37793
 28	 1437	 2.021484	-1.665039	-2.597656
 29	 1507	 2.104492	-1.855469	-2.480469
 30	 1557	 2.15332	-2.055664	-2.480469
 31	 1597	 2.368164	-2.255859	-2.514648
 32	 1657	 2.470703	-2.373047	-2.436523
 33	 1717	 2.353516	-2.392578	-2.578125
 34	 1767	 2.363281	-2.504883	-2.392578
 35	 1817	 2.524414	-2.485352	-2.65625
 36	 1867	 2.583008	-2.475586	-2.719727
 37	 1917	 2.602539	-2.524414	-2.822266
 38	 1977	 2.084961	-2.470703	-3.046875
 39	 2017	 1.499023	-2.504883	-3.046875
 40	 2067	 0.8398438	-2.612305	-3.032227
 41	 2127	 0.7080078	-2.685547	-3.046875
 42	 2177	 1.118164	-2.646484	-3.022461
 43	 2217	 0.5859375	-2.636719	-3.046875
 44	 2287	 0.05859375	-2.573242	-3.208008
 45	 2337	 0.9033203	-2.485352	-3.017578
 46	 2377	 0.9619141	-2.333984	-2.988281
 47	 2437	 1.337891	-2.045898	-3.149414
 48	 2497	 1.518555	-2.177734	-3.076172
 49	 2547	 1.958008	-2.163086	-3.208008
 50	 2597	 2.011719	-2.348633	-3.291016
 51	 2647	 2.080078	-2.333984	-3.305664
 52	 2697	 2.158203	-2.382813	-3.266602
 53	 2757	 2.226563	-2.358398	-3.354492
 54	 2797	 2.519531	-2.22168	-3.349609
 55	 2847	 2.651367	-2.070313	-3.256836
 56	 2907	 2.636719	-2.192383	-3.105469
 57	 2957	 2.490234	-2.270508	-3.032227
 58	 2997	 2.446289	-2.314453	-3.125
 59	 3067	 2.407227	-2.475586	-3.325195
 60	 3117	 2.353516	-2.485352	-3.334961
 61	 3157	 2.294922	-2.470703	-3.271484
 62	 3217	 2.348633	-2.441406	-3.266602
 63	 3267	 2.568359	-2.431641	-3.286133
 64	 3317	 2.822266	-2.441406	-3.31543
 65	 3377	 2.250977	-2.470703	-3.378906
 66	 3427	 1.821289	-2.485352	-3.349609
 67	 3477	 1.391602	-2.382813	-3.393555
