Learned-Helplesness-Experiment 	(TriplePlatform)  from  29.06.2018 16:44:47
	
software version: 	DoublePlatform_1.3 04-Jun-2014
	
Setup of Experiment: 	
	
Platform 1:	
ExpType:	Te	Te	M	M	Te	Te	M	M	Te	Te	
	
heated side:	left	left	left	left	left	left	left	left	left	left	
	
PIs:	 n. def.	 n. def.	 0.6316667	 0.8283333	 n. def.	 n. def.	-0.9775	 0.9033333	 n. def.	 n. def.	
	
Platform 2:	
ExpType:	Te	Te	M_S	M_S	Te	Te	M_S	M_S	Te	Te	
	
heated side:	left	left	left	left	left	left	left	left	left	left	
	
PIs:	 n. def.	 n. def.	-0.8658333	-0.7816667	 n. def.	 n. def.	-0.4766667	-0.9483333	 n. def.	 n. def.	
	
Platform 3:	
ExpType:	Te	Te	M_S	M_S	Te	Te	M_S	M_S	Te	Te	
	
heated side:	left	left	left	left	left	left	left	left	left	left	
	
PIs:	 n. def.	 n. def.	-0.1441667	 0.1291667	 n. def.	 n. def.	-0.1391667	 0.6525	 n. def.	 n. def.	
	
duration [s]:	 120	 120	 120	 120	 120	 120	 120	 120	 120	 120	
	
total number of data points = 		 24001
sampling frequency [Hz] = 		 20
Hysteresis = 		 0
	
Comment: 	
------------------------------------	------------------------------------
	
 0	 0	 0	 0	 0
 1	 57	 1.943359	-0.2636719	 0.9814453
 2	 107	 1.948242	-0.2734375	 0.9082031
 3	 157	 1.943359	-0.2734375	 0.8251953
 4	 207	 1.943359	-0.2880859	 0.6738281
 5	 247	 1.938477	-0.2734375	 0.7421875
 6	 307	 1.933594	-0.2880859	 0.5957031
 7	 357	 1.943359	-0.2050781	 0.6347656
 8	 407	 1.948242	-0.2246094	 0.4199219
 9	 467	 1.938477	-0.1953125	 0.4003906
 10	 517	 1.953125	-0.2392578	 0.1269531
 11	 567	 1.948242	-0.2197266	-0.04394531
 12	 627	 1.943359	-0.1757813	 0.3808594
 13	 667	 1.938477	-0.1953125	 0.7177734
 14	 717	 1.953125	-0.2392578	 0.5957031
 15	 777	 1.953125	-0.234375	 0.8447266
 16	 837	 1.938477	-0.2392578	 1.118164
 17	 887	 1.948242	-0.2148438	 0.6591797
 18	 937	 1.943359	-0.2294922	 0.4980469
 19	 987	 1.938477	-0.2392578	 0.3710938
 20	 1027	 1.933594	-0.2685547	 0.3857422
 21	 1087	 1.933594	-0.2587891	 0.5566406
 22	 1137	 1.933594	-0.2832031	 0.8105469
 23	 1187	 1.933594	-0.2636719	 0.9912109
 24	 1247	 1.923828	-0.2539063	 1.181641
 25	 1297	 1.918945	-0.234375	 1.21582
 26	 1347	 1.90918	-0.1855469	 1.274414
 27	 1407	 1.918945	-0.2392578	 1.469727
 28	 1447	 1.914063	-0.2148438	 1.552734
